"","cust_id","cust_profit_percent","promo_sensitivity"
"139",7789800,0.564506658841169,0.545620779134127
"140",7859980,0.581149624009657,0.662491248983816
"141",7879516,0.654545899339468,0.553295826305473
"142",7889790,0.689974633425289,0.33065482451287
"143",7919932,0.555349994913178,0.623860622354411
"144",7989981,0.591353673908303,0.720094361740116
"145",8229636,0.640093220571705,0.600135985848863
"146",8279980,0.655426865871024,0.504874672815566
"147",8329796,0.761103071929019,0.606020357094609
"148",8399540,0.786545371358206,0.28796264600041
"149",8399671,0.583407329252862,0.412826749349454
"150",8409818,0.551142517580363,0.506548190375448
"151",8489894,0.604561532655684,0.652273321737178
"152",8499548,0.758712420107413,0.379737332613187
"153",8639635,0.590567451217762,0.730814730105245
"154",8749884,0.510167859738632,0.8327942472867
"155",8779954,0.534064426976848,0.533605447123209
"156",9019561,0.687097680562643,0.447796624201037
"157",9019954,0.628826029118156,0.655148140517133
"158",9089753,0.619081935557366,0.703228368691712
"159",9169797,0.643911247444372,0.614777720993011
"160",9209960,0.57949787046437,0.505778917555288
"161",9289880,0.676582260233409,0.747322664842398
"162",9459930,0.684430919275621,0.470176765088345
"163",9489849,0.577812772727435,0.591814133510993
"164",9499587,0.679517527171248,0.356442682983301
"165",9499978,0.621128731681961,0.568934174992252
"166",9519528,0.550211887962267,0.485112123843684
"167",9599639,0.713973645185664,0.590437963178321
"168",9739628,0.576395493795578,0.789982114955405
"169",9829737,0.642961594795036,0.581679185958786
"170",9829953,0.646400135459428,0.638008198747902
"171",9829989,0.632722809537022,0.557762665205056
"172",9879865,0.683881650879673,0.672752762203557
"173",9939955,0.650699209677343,0.719300582461403
"174",9949803,0.627671599606333,0.566704693013676
"175",9969898,0.657365933066187,0.449698350307987
"176",9969956,0.64983224578803,0.685997371637232
"177",10119835,0.528865857050625,0.731971448714268
"178",10119936,0.632868916616524,0.533931913967307
"179",10149644,0.691860019732876,0.572699238044934
"180",10179820,0.601968283077702,0.684592415390665
"181",10209992,0.583230129701707,0.561242555668139
"182",10229526,0.588402454008755,0.571797402829555
"183",10229970,0.561665924037139,0.525290185627803
"184",10329832,0.529129448942063,0.683979448756939
"185",10399953,0.556935855892765,0.49503251544725
"186",10519992,0.672348840046018,0.660351018072418
"187",10529942,0.623443462736217,0.455798689686367
"188",10569925,0.573331494461351,0.669718686228421
"189",10669538,0.670849576443754,0.716378876502355
"190",10679950,0.612047571035076,0.537779271752709
"191",10709961,0.68404650443016,0.27478540322026
"192",10709970,0.673248617940258,0.707168334838895
"193",10749600,0.593119174626694,0.559536417880856
"194",10769796,0.714174726787934,0.549032596527265
"195",10859698,0.498454242488816,0.593405729907219
"196",10959705,0.67901449421615,0.492015514071137
"197",11019926,0.513924633171545,0.674966940452816
"198",11119662,0.64862217189487,0.470650028160177
"199",11199831,0.57685185019026,0.390196718905921
"200",11319562,0.63049344989065,0.238131335026892
"201",11349754,0.647624160277147,0.521042299054815
"202",11369915,0.629223283251666,0.620290548458006
"203",11409631,0.577717855433447,0.385556130698391
"204",11559947,0.550921065242944,0.395485690349
"205",11609822,0.62678004702941,0.612112593456371
"206",11609958,0.582355010968503,0.519052807664922
"207",11669833,0.539738867303463,0.788786100013701
"208",11769881,0.568324923395886,0.550718630919733
"209",11789884,0.614343041638551,0.708159648414415
"210",11789887,0.690010537765661,0.469548876128373
"211",11819644,0.594427912212425,0.835197135287218
"212",11879968,0.76814268212072,0.613757490688066
"213",11889976,0.650413675258373,0.371849912706021
"214",11949834,0.484258425900756,0.513053397510868
"215",11999871,0.520510473965285,0.699818325890487
"216",12189899,0.64289769544082,0.703235777715364
"217",12269588,0.664295244600658,0.439496598486948
"218",12299631,0.666415760206861,0.649323555700495
"219",12389800,0.625795677740676,0.6146789027275
"220",12509635,0.694736464184996,0.462724649054642
"221",12559813,0.68354295489656,0.414454897232199
"222",12689530,0.590983638592207,0.48231678732823
"223",12709994,0.644232585415184,0.523588697917227
"224",12779905,0.568435726136065,0.487778791842823
"225",12869802,0.688652649565943,0.363747578573377
"226",12919740,0.66622527672653,0.486990258574722
"227",12949792,0.669877415470698,0.645192636146031
"228",12969814,0.614361545230845,0.610858790052651
"229",12999970,0.66746956647157,0.54220228081352
"230",13099817,0.48243838907597,0.686210477143487
"231",13129627,0.629471206572627,0.549278700227416
"232",13129651,0.696300551749205,0.435690845652527
"233",13139550,0.584733509110551,0.57456670224307
"234",13189706,0.652197356310672,0.546067818565982
"235",13269913,0.61147692109336,0.59316011844439
"236",13319547,0.532163102793249,0.470047425312169
"237",13399563,0.656354388042842,0.407989700126111
"238",13439985,0.682821478482745,0.465875976227526
"239",13479847,0.68371843382885,0.387445613401358
"240",13489682,0.591709558191254,0.754500556810149
"241",13559579,0.622648593366133,0.533231434284835
"242",13559676,0.65751261427438,0.578282544315168
"243",13669829,0.588495405851503,0.755508430146847
"244",13669920,0.623398514560275,0.722867761855183
"245",13679928,0.659858677185992,0.464926949676779
"246",13689850,0.62484595202417,0.666940139771687
"247",13719671,0.573240174568398,0.515859858806912
"248",13899534,0.669821168977302,0.484154587632069
"249",13929537,0.659557890222951,0.599771007681684
"250",13929992,0.649067585588591,0.339992037563875
"251",13949603,0.57070743649695,0.323977016582964
"252",13949935,0.598027204923019,0.432258292985006
"253",13969766,0.612909726406857,0.454550507109902
"254",14079512,0.705412000865386,0.578591881147777
"255",14109606,0.540034740819555,0.728772215093971
"256",14179738,0.710105185956146,0.651852915947624
"257",14259755,0.606932511605544,0.651811529759344
"258",14359520,0.777687867292881,0.23935920748958
"259",14379939,0.594597260694403,0.766406895898019
"260",14419556,0.546739996113687,0.359594139272128
"261",14509826,0.676426862938863,0.579073855629616
"262",14549700,0.576083209948666,0.704623505448538
"263",14559662,0.646033436618098,0.428864611947602
"264",14639599,0.681467239387071,0.483635450392004
"265",14649887,0.593698895475416,0.601714158889815
"266",14719635,0.534077848588359,0.741413859375604
"267",14719985,0.697575481403884,0.529392937669703
"268",14749832,0.510422564531801,0.618287600823864
"269",14809603,0.607129345158868,0.296036480385872
"270",15009613,0.631788214639132,0.518118683820732
"271",15009953,0.589555755722588,0.591637994314494
"272",15059832,0.551954124932554,0.545886971903937
"273",15109873,0.636357587438855,0.594580200401257
"274",15149959,0.59832933069824,0.447469265902073
"275",15159980,0.592241084994419,0.491659784434686
"276",15259989,0.666334571680442,0.730235502458476
"277",15310000,0.599619899636975,0.655050856803265
"278",15399932,0.610878663921748,0.729000405680211
"279",15409904,0.678129058777258,0.531847133770817
"280",15419711,0.525372358038813,0.464972447460831
"281",15499629,0.559971446950332,0.712138866196439
"282",15529995,0.609537769694539,0.545294620918346
"283",15549888,0.701456414798104,0.639508625356399
"284",15549904,0.631368045862408,0.593884522144922
"285",15609797,0.550061362078008,0.455834773153873
"286",15629812,0.547605732896299,0.663600038507489
"287",15659552,0.587088518379284,0.541965471779951
"288",15669814,0.633828271901086,0.587434135676175
"289",15739825,0.618791731699638,0.581358413554971
"290",15759884,0.578037166690704,0.660020599762798
"291",15769920,0.640057553278138,0.487769250400167
"292",15819652,0.6191935731309,0.555177043136324
"293",15819895,0.587875320019577,0.775439886604471
"294",15879989,0.63403869063984,0.43698981724738
"295",15979510,0.614419337417931,0.648834586200115
"296",15979711,0.52237454708651,0.449032112604316
"297",16129896,0.647072394613011,0.405860416970211
"298",16209847,0.586129571352501,0.450376419145977
"299",16239779,0.570241341261197,0.46821242911253
"300",16249638,0.640043772568763,0.692193102626553
"301",16259526,0.649300925270252,0.409432524716853
"302",16269610,0.629715090006763,0.641644255259859
"303",16329840,0.629813310957995,0.165154391444884
"304",16329990,0.560473018600136,0.722606239430417
"305",16339676,0.651004118860447,0.598076829127011
"306",16359924,0.593512021681239,0.584499767497241
"307",16419540,0.667299329591435,0.366533494559343
"308",16419607,0.597853821008078,0.681488246422457
"309",16429753,0.67760635674952,0.428918216022584
"310",16430000,0.602656151919651,0.504181251184012
"311",16439955,0.619379871001279,0.619356732584214
"312",16739664,0.613607155944065,0.669192139037321
"313",16779934,0.646465697979193,0.514666100951521
"314",16829885,0.571339838117886,0.655413136934589
"315",16869990,0.660355356146499,0.533368551220105
"316",16879828,0.665614252786664,0.57461480285881
"317",16909799,0.678921699834868,0.714687176044558
"318",16919581,0.567559913300732,0.357550110545058
"319",16949753,0.641267953754284,0.52580607658334
"320",16979906,0.585372945984053,0.692697964645645
"321",17049579,0.6347206171541,0.439897645204867
"322",17099785,0.554783250342437,0.385621056875224
"323",17189675,0.575832423620451,0.506167435695894
"324",17219697,0.648281330662582,0.65527378761511
"325",17239998,0.544816070429363,0.632578196685176
"326",17329573,0.649305125626927,0.514115590295151
"327",17329814,0.657757866979506,0.605121322348148
"328",17339939,0.69450351788111,0.814531995703216
"329",17349753,0.491548154675556,0.39770773078389
"330",17419553,0.669297916649755,0.436621259933446
"331",17459925,0.546443684763855,0.754295710096891
"332",17599817,0.609631760951411,0.443160368088079
"333",17659971,0.571995428637804,0.550668927447421
"334",17799733,0.541932351767493,0.401381667261713
"335",17829579,0.603030019360893,0.788130679236193
"336",17849812,0.654236586705001,0.717036034407988
"337",17919811,0.638257562820658,0.547693858234238
"338",17929584,0.652216753106779,0.511945351020401
"339",18019542,0.630854081043286,0.589460153230182
"340",18069947,0.540067842630498,0.560389069371422
"341",18079897,0.573114848581463,0.467922930694012
"342",18149540,0.788277155989796,0.681990876373594
"343",18219749,0.59778256176472,0.665888841385329
"344",18229557,0.657566895934734,0.689366582964448
"345",18239665,0.555372816055354,0.506208799133616
"346",18239884,0.592921266714969,0.620580999192723
"347",18249950,0.777236668750193,0.323349282632607
"348",18259541,0.597987946316404,0.364055315681996
"349",18259955,0.670496731233661,0.669873053827005
"350",18309830,0.676247964661733,0.462798811842155
"351",18409710,0.589883462257034,0.337478709680319
"352",18539540,0.564835746106561,0.553068545334001
"353",18539776,0.617390221302598,0.673081952413605
"354",18569576,0.709340202327372,0.701740919854755
"355",18609600,0.586921953186662,0.617302915319289
"356",18859893,0.61245571807411,0.363438702863733
"357",18869934,0.620045126954198,0.524645437545236
"358",18900000,0.560185167151243,0.520760243146664
"359",18909750,0.653475381882302,0.662292154142883
"360",19039659,0.625900160971219,0.686710097467966
"361",19109770,0.610549131612204,0.403787096602794
"362",19119914,0.595622484974383,0.603160330212686
"363",19179512,0.581391099752197,0.502686500690633
"364",19199994,0.647562845506651,0.626787302132956
"365",19339540,0.587760995590538,0.658063224573337
"366",19349984,0.588975354697305,0.573382573764664
"367",19359578,0.637698260922929,0.538833061686597
"368",19369626,0.622106102442436,0.746262840891716
"369",19379606,0.621212471129988,0.469636827092428
"370",19379779,0.554157026970229,0.397933659144357
"371",19449799,0.679872195735113,0.306807744907707
"372",19469766,0.812031382817788,0.727513408405437
"373",19489870,0.475453252076309,0.591087293024852
"374",19609746,0.625466352087144,0.527983903629755
"375",19769843,0.559873365099988,0.432466892096151
"376",19789898,0.622269987709221,0.644944066742912
"377",19849674,0.681237462019756,0.647154883575476
"378",19879521,0.661021092897618,0.504690564033628
"379",19899641,0.410266628378805,0.453710346671784
"380",19909975,0.633845407861223,0.595726089847915
"381",19919796,0.618248612694154,0.677750147828235
"382",19969667,0.591704093480813,0.493994655651757
"383",20009976,0.64166293015392,0.701036820342277
"384",20109577,0.563620591191527,0.414981353619803
"385",20139926,0.534339383358688,0.581594145990829
"386",20179636,0.602266379723326,0.727890435800498
"387",20219866,0.664890643363697,0.597508200624346
"388",20279661,0.63964014817578,0.472137055111348
"389",20379814,0.716677030067608,0.516778092060568
"390",20429899,0.586989434390354,0.510993821259386
"391",20529913,0.519329820251389,0.41054300661341
"392",20539890,0.728625652861029,0.223786459547353
"393",20589880,0.56396128945605,0.502963974898132
"394",20679895,0.580441247687207,0.661809637323536
"395",20799654,0.569575355550797,0.691564135870494
"396",20899797,0.588724225764418,0.469935734002767
"397",20919822,0.601745174082229,0.504617814248592
"398",20959540,0.630683018190872,0.41950128502228
"399",21079546,0.675932773173405,0.645361176575334
"400",21079559,0.600597313710787,0.598482778957052
"401",21139537,0.639231805191661,0.468152904044899
"402",21159531,0.628187598806734,0.679327824894317
"403",21159716,0.618175124538922,0.645976522543652
"404",21189832,0.560782605331387,0.701019504011728
"405",21239863,0.622990850132795,0.47539226213224
"406",21269988,0.537853336217824,0.569629107539641
"407",21319608,0.590051687920383,0.500466435970338
"408",21359556,0.642188163586,0.380117807688391
"409",21369794,0.724578171861292,0.516645067827858
"410",21429902,0.615677251217234,0.616880822053453
"411",21489560,0.658751555554708,0.647658668423036
"412",21549599,0.674560245465479,0.41824430718842
"413",21579922,0.630305876288118,0.727567025347362
"414",21609771,0.704231973267387,0.502918973615622
"415",21619611,0.609539604870948,0.704226214994203
"416",21729808,0.689268524319424,0.552015137379124
"417",21839545,0.623392747439583,0.314640602007827
"418",21849939,0.59367121411322,0.458196993636014
"419",21859540,0.635594993253529,0.474846200319309
"420",21889600,0.686726913895461,0.551076643119898
"421",22009953,0.604081099778065,0.580172338291624
"422",22029987,0.564412228489778,0.564961406488325
"423",22119614,0.631473375098027,0.751672230611721
"424",22129546,0.635425199034507,0.538157707759967
"425",22149556,0.555048682284681,0.582150120971148
"426",22179626,0.546439385918939,0.763844432699896
"427",22499552,0.710062117833873,0.47870284231364
"428",22519587,0.61349160142538,0.486417897096165
"429",22569636,0.737401880004236,0.327747134194433
"430",22719992,0.632666551517077,0.334609839442277
"431",22729979,0.607742511837846,0.577777777121969
"432",22759817,0.623298154999452,0.447797174743774
"433",22799572,0.610293570771582,0.671162517559508
"434",22849582,0.556093265370078,0.705842955912226
"435",22869555,0.519095177632939,0.269401132299473
"436",22929627,0.653597586591111,0.643564659821473
"437",22939921,0.617131235810273,0.527407327536637
"438",23009913,0.630577443788684,0.68853808269907
"439",23039531,0.616055352833796,0.350027025465546
"440",23259899,0.787711492168383,0.694792484878751
"441",23319645,0.712885892948037,0.635140223705595
"442",23319833,0.62804830230805,0.752915183664927
"443",23339994,0.584753221753206,0.65425003354039
"444",23449859,0.599125812922072,0.529051372441086
"445",23479859,0.71046844635115,0.440317381799417
"446",23629919,0.63491708403188,0.373449089379921
"447",23649756,0.585316714608834,0.552359301414669
"448",23669807,0.623012184292955,0.401526658416454
"449",23669979,0.567357641109407,0.54278868801414
"450",23689998,0.641556609371479,0.524310854817532
"451",23839751,0.570258107402326,0.444887530783216
"452",23929953,0.604066327869596,0.517135870162412
"453",23959919,0.650087967571158,0.581837791954426
"454",24039560,0.54098868515732,0.617797258311376
"455",24039818,0.681169940241162,0.647167460829559
"456",24069956,0.600223295459996,0.523879807189139
"457",24099604,0.654595810084509,0.805542346863487
"458",24149601,0.576490314129057,0.581886308490542
"459",24179544,0.600162892324316,0.726392715105454
"460",24259591,0.625602638705785,0.59204717247992
"461",24269853,0.728848450710156,0.439386221989659
"462",24319826,0.67763887306813,0.616528861054217
"463",24319961,0.563852007905345,0.623169424694946
"464",24589655,0.515220947510206,0.538286423675035
"465",24609776,0.731623301065013,0.318279893336918
"466",24679862,0.606057619737362,0.522905174358669
"467",24699548,0.612022506657783,0.622761279237333
"468",24719817,0.661970094207048,0.554081058279714
"469",24739975,0.613360995772752,0.403766682618778
"470",24809907,0.579360220423934,0.55723317975851
"471",24939852,0.594971109938493,0.579085280207352
"472",25069822,0.521904667301914,0.586362267538779
"473",25089819,0.575718622454661,0.596987258589584
"474",25089826,0.671871546292575,0.42154653973104
"475",25129731,0.6865376960615,0.389008692579541
"476",25179810,0.618773924500044,0.549609974951835
"477",25229808,0.562983691092392,0.525623255121675
"478",25249953,0.576480798083599,0.59981922951652
"479",25399559,0.663700945400042,0.611931557527385
"480",25429594,0.680823257270071,0.629841257753978
"481",25439651,0.555814691231866,0.570147822501834
"482",25509648,0.656335617258187,0.70676732510828
"483",25579896,0.5468765956188,0.572590536195022
"484",25619583,0.635983404834043,0.557888742385715
"485",25619933,0.658924769207085,0.508051759199603
"486",25669531,0.638828914195712,0.575701015581856
"487",25759842,0.670709400311741,0.674906206639663
"488",25759967,0.676735629309857,0.487646707972875
"489",25789819,0.448627738615207,0.164470076513464
"490",25899797,0.642271234391441,0.755918473278373
"491",26019578,0.759713607003224,0.345900130526405
"492",26019953,0.633312562841507,0.528391088940408
"493",26039563,0.533707797971852,0.699392308738668
"494",26059833,0.594390452639349,0.535815023262303
"495",26079516,0.431253922018013,0.34029044386929
"496",26079897,0.56821379252135,0.447450817324105
"497",26159683,0.654958571544192,0.786351887318957
"498",26159689,0.665131912136168,0.70359553094305
"499",26249568,0.679753935440249,0.501332957295857
"500",26289768,0.551487454449405,0.649468837535238
"501",26329982,0.572365216186334,0.55830631419924
"502",26349578,0.739521834922034,0.489116314990236
"503",26389660,0.671468009504823,0.612970094441033
"504",26389911,0.625787131763825,0.564872663574884
"505",26499927,0.503999708392866,0.632047259677528
"506",26589855,0.713615167978571,0.381874155219311
"507",26649939,0.648973239109198,0.429986825569052
"508",26659928,0.605815289140876,0.591923450782614
"509",26739689,0.715300900493178,0.571620435486399
"510",26769833,0.626142192214477,0.660861425583046
"511",26769899,0.672413592301265,0.657809372146442
"512",26949543,0.626740759554317,0.584744777436513
"513",27009537,0.579283794606752,0.546410488401829
"514",27039629,0.656833010658664,0.711208513491688
"515",27129562,0.696053145295383,0.403436560010987
"516",27379831,0.551476953612199,0.578617626684193
"517",27449746,0.692057797865235,0.572297550711062
"518",27609569,0.716027387481214,0.72816833315458
"519",27699971,0.573769441228901,0.403331228764296
"520",27779548,0.61767171558253,0.45965566824381
"521",27799769,0.682501197369703,0.646132206720595
"522",27809913,0.6400670335221,0.464093374483068
"523",27899942,0.713625432809053,0.56194121514277
"524",27929598,0.577080084472136,0.492336453644231
"525",27969633,0.741381678579965,0.114868762915039
"526",27989838,0.576028411427697,0.482560824022502
"527",27999642,0.669195271093113,0.573489795443183
"528",28029571,0.618009684608081,0.39954808737582
"529",28069592,0.58433818075712,0.234662880567131
"530",28149580,0.600299029331276,0.659200682995359
"531",28149981,0.582636030673201,0.758825301776033
"532",28189760,0.656280878409804,0.383807692534675
"533",28199726,0.554900791415524,0.620345610177281
"534",28199766,0.601407087787792,0.415676207131898
"535",28219577,0.623017418074049,0.588698196942472
"536",28319842,0.561788846097748,0.399342836335958
"537",28339832,0.604259733815948,0.596375350957082
"538",28389996,0.66816568148608,0.483787032708901
"539",28499876,0.611010899204149,0.52626137473917
"540",28549996,0.571168961539896,0.53380101200391
"541",28589626,0.628929363015966,0.441077083841256
"542",28659946,0.608965999181828,0.443494989837308
"543",28689816,0.577227836211009,0.646175655511497
"544",28749536,0.642581196685231,0.372368364827395
"545",28779832,0.634983341468142,0.690669084352248
"546",28819678,0.568272972577221,0.381941128383384
"547",28939820,0.68986568530904,0.564309696422007
"548",28979677,0.65946708882302,0.526692695380527
"549",28979791,0.562510841020156,0.643588818791488
"550",29079953,0.562313725688659,0.405427551800926
"551",29089643,0.636127475596368,0.607185662616335
"552",29089734,0.657805551736409,0.553225541938933
"553",29299986,0.670071006620203,0.479594999490781
"554",29329834,0.543013483674986,0.599501896561213
"555",29459730,0.556560584339031,0.349768963850713
"556",29519813,0.598986694129332,0.621969211534982
"557",29629991,0.643789229505135,0.280701512903812
"558",29649742,0.618991894033094,0.573748303264965
"559",29759594,0.6224336077905,0.566988677892358
"560",29779654,0.595388787182618,0.540007892096362
"561",29779920,0.552312934679419,0.659919907238601
"562",29819913,0.580730254093665,0.625190309276037
"563",29989562,0.58253636939022,0.698882308813277
"564",29989718,0.64986766365466,0.497281791075123
"565",30019658,0.6010532530327,0.318880647899558
"566",30039834,0.493660574485903,0.4106598639802
"567",30039992,0.611631617249306,0.305976686633381
"568",30079766,0.569181240112163,0.547174537414865
"569",30219921,0.680073069514126,0.554956076266358
"570",30279834,0.529689208549409,0.596855028400859
"571",30339969,0.711340345138956,0.262573765736187
"572",30349561,0.607337840265349,0.627767509311561
"573",30379793,0.636600314039065,0.697539600516889
"574",30469807,0.565346641279173,0.267933615031404
"575",30519968,0.602332033038643,0.529503988180277
"576",30699587,0.643191469961566,0.736190358137392
"577",30739938,0.619933859476185,0.484156230350337
"578",30759570,0.453039147970324,0.52344342180458
"579",30769971,0.661500849761756,0.720412440295101
"580",30869590,0.663098171342371,0.69287614891702
"581",30869611,0.572789263141558,0.49628152711785
"582",30919566,0.66588190951213,0.66319034498935
"583",30919926,0.566371424961217,0.568159814781033
"584",30969620,0.544929008462385,0.761528481888169
"585",31009635,0.538431239172096,0.449106252324045
"586",31039819,0.563674821438993,0.594005901353568
"587",31069959,0.603236758596772,0.571302843260179
"588",31079522,0.637209851885206,0.63595259472188
"589",31079582,0.521379666930295,0.443064132057578
"590",31119827,0.699631359374142,0.500253228913153
"591",31139798,0.591166659607957,0.450563617514313
"592",31199832,0.664127828308594,0.596126333617687
"593",31269801,0.621962193351612,0.404094909853795
"594",31359876,0.595625277193001,0.465848884992532
"595",31379599,0.53069557840244,0.668545105327452
"596",31419913,0.575607355967688,0.648521345933842
"597",31429680,0.620507125748741,0.690450938119436
"598",31469834,0.572238640140541,0.50024508588607
"599",31479538,0.612599803869212,0.486845475078393
"600",31529975,0.636010921768081,0.704154547453155
"601",31739724,0.639873033927902,0.4531865961409
"602",31859800,0.566671629702345,0.405410579077989
"603",31879773,0.59362392730154,0.607913742323382
"604",31889833,0.667171257636306,0.75122745044221
"605",31929673,0.534441816965416,0.767981910120384
"606",31929809,0.530039350074307,0.537841494608086
"607",31969970,0.512332086411082,0.511522397281436
