"","cust_id","promo_sensitivity"
"368",88019604,0.570562581224992
"369",91169716,0.599889016130354
"370",92359906,0.475598155195774
"371",94019927,0.549634299533582
"372",94499650,0.565730750036008
"373",94999586,0.506071807507845
"374",96679586,0.57751687536653
"375",99119952,0.592408536258437
"376",99229897,0.730300850861547
"377",2209804,0.510865446221218
"378",2629968,0.574474123457251
"379",2809801,0.49370543592002
"380",3189829,0.63208462502622
"381",3689897,0.650410819423535
"382",4139823,0.728359265715051
"383",4589623,0.490850677597132
"384",4899809,0.65549415877976
"385",5019544,0.705177441688087
"386",5929637,0.528194354869133
"387",6599812,0.585922439395874
"388",7119528,0.667026162561341
"389",7249820,0.508095628822233
"390",8329796,0.606020357094609
"391",9019954,0.655148140517133
"392",9939955,0.719300582461403
"393",10769796,0.549032596527265
"394",10859698,0.593405729907219
"395",11019926,0.674966940452816
"396",12919740,0.486990258574722
"397",14649887,0.601714158889815
"398",14749832,0.618287600823864
"399",15259989,0.730235502458476
"400",15759884,0.660020599762798
"401",16269610,0.641644255259859
"402",16359924,0.584499767497241
"403",16869990,0.533368551220105
"404",16909799,0.714687176044558
"405",17219697,0.65527378761511
"406",17459925,0.754295710096891
"407",17829579,0.788130679236193
"408",17849812,0.717036034407988
"409",17919811,0.547693858234238
"410",18219749,0.665888841385329
"411",19379606,0.469636827092428
"412",19789898,0.644944066742912
"413",20379814,0.516778092060568
"414",20899797,0.469935734002767
"415",21429902,0.616880822053453
"416",22029987,0.564961406488325
"417",22129546,0.538157707759967
"418",22519587,0.486417897096165
"419",24069956,0.523879807189139
"420",25069822,0.586362267538779
"421",25179810,0.549609974951835
"422",25439651,0.570147822501834
"423",25899797,0.755918473278373
"424",26949543,0.584744777436513
"425",28389996,0.483787032708901
"426",28499876,0.52626137473917
"427",28779832,0.690669084352248
"428",30039834,0.4106598639802
"429",30869611,0.49628152711785
"430",32539994,0.615301167106401
"431",32559820,0.453164608227744
"432",33249934,0.649847082961442
"433",33289930,0.629551174066914
"434",33989662,0.727956022638102
"435",34629641,0.565097403748824
"436",35199715,0.522067113509496
"437",37099551,0.730543315017657
"438",38199808,0.60809006503117
"439",38269966,0.819257917999533
"440",38369823,0.637508624761591
"441",40239915,0.579500286456735
"442",40349905,0.452442591001796
"443",40549931,0.589063026193874
"444",41739754,0.599179969719882
"445",43129969,0.47868448345038
"446",43509764,0.509026294132808
"447",44009605,0.599665742929307
"448",44379899,0.730199759610064
"449",44769894,0.771833311158988
"450",45559604,0.612519799221524
"451",46079514,0.525949993463588
"452",46249668,0.673858703798166
"453",46539873,0.592492893498732
"454",47739935,0.61026272988276
"455",48929881,0.503890099475054
"456",49709559,0.7359103087148
"457",49969707,0.669168605523514
"458",50759569,0.656117692233526
"459",52589819,0.557920471038979
"460",52829828,0.546783127648924
"461",53629714,0.639348021574137
"462",54079758,0.50329774112871
"463",54489828,0.558656638591261
"464",55259950,0.55364961836045
"465",55289819,0.637318149077735
"466",56629813,0.671004739821535
"467",56669670,0.563468015440292
"468",56679721,0.632249435805334
"469",56929728,0.63126847647331
"470",57449541,0.64022634978522
"471",57779734,0.536273381055061
"472",59389751,0.545523170414296
"473",59639676,0.592362084597584
"474",60559643,0.655959727693853
"475",60749938,0.635043728964007
"476",60769795,0.646068102526215
"477",61019724,0.475218735654627
"478",61759984,0.406525775102026
"479",62129717,0.524118093395151
"480",63019856,0.447911385674004
"481",63199955,0.428668924174111
"482",63649948,0.584434161307021
"483",63809842,0.774670486050207
"484",66569958,0.692730709779002
"485",66939745,0.316620736210448
"486",67089984,0.675278068589638
"487",67509816,0.367270950982097
"488",68479723,0.649197723203141
"489",70059863,0.476383957006156
"490",70309838,0.601273939613585
"491",70339834,0.484451284512824
"492",71809833,0.620136457217325
"493",71909986,0.531226789668716
"494",72279819,0.555526305374843
"495",72369948,0.620300105765322
"496",72379577,0.509603670702384
"497",72799724,0.65642655878462
"498",72849610,0.416632724792005
"499",73119924,0.660808328074729
"500",73139910,0.546429306659545
"501",73189683,0.566784682906425
"502",73189903,0.635647129087552
"503",73249656,0.679903166814623
"504",73259941,0.663752567471996
"505",73369631,0.401276607287409
"506",73559939,0.671537405325798
"507",73569895,0.738728568293535
"508",75129816,0.704932051430981
"509",75669812,0.675383535941246
"510",75929995,0.444459601723614
"511",75979514,0.427780316333573
"512",75979969,0.637739034218339
"513",76279966,0.757252854672066
"514",76579825,0.683435445500533
"515",76959946,0.543467287926943
"516",77259975,0.541793245863711
"517",77649985,0.490658720968572
"518",77879866,0.569392607006707
"519",78839724,0.642273134574605
"520",78989819,0.575250981258708
"521",79259680,0.563550844023879
"522",79519516,0.415738177112662
"523",79799813,0.63561588297916
"524",79889606,0.387224155966172
"525",80209969,0.518471790255212
"526",80439521,0.644825801176492
"527",81749948,0.589128422835641
"528",82569822,0.65282835332078
"529",84969976,0.30550536279929
"530",85099835,0.390875414698412
"531",86219926,0.603751614212123
"532",86349736,0.416304557562074
"533",86799985,0.64903014990632
"534",87739997,0.603164952083994
"535",87959993,0.715477474929216
"536",88559800,0.425135589030626
"537",89529739,0.481080357371911
"538",91499539,0.448074684754393
"539",91859522,0.470246008569043
"540",91859585,0.299830586148955
"541",92809817,0.545446728915474
"542",92869591,0.575263550066203
"543",95389989,0.51453626465824
"544",95489949,0.525313443647477
"545",96349924,0.656054385953793
"546",96559580,0.690214327814483
"547",96779824,0.567196856504452
"548",98469905,0.55106388996165
"549",98629946,0.571716434650177
"550",98629985,0.628074678500248
"551",99699822,0.676833292947368
"552",1589813,0.606617044290315
"553",3239920,0.543936454855435
"554",4219822,0.597348636166608
"555",4759939,0.705738333713855
"556",5209899,0.525307573041159
"557",6529522,0.387300821585454
"558",7109918,0.564494704726128
"559",7319748,0.482183272325839
"560",7500000,0.65475410827498
"561",7519976,0.66287963594928
"562",7989981,0.720094361740116
"563",8489894,0.652273321737178
"564",9969898,0.449698350307987
"565",10119936,0.533931913967307
"566",12189899,0.703235777715364
"567",12559813,0.414454897232199
"568",13189706,0.546067818565982
"569",13669829,0.755508430146847
"570",13929537,0.599771007681684
"571",16129896,0.405860416970211
"572",16329840,0.165154391444884
"573",16429753,0.428918216022584
"574",17189675,0.506167435695894
"575",19339540,0.658063224573337
"576",20539890,0.223786459547353
"577",21489560,0.647658668423036
"578",21619611,0.704226214994203
"579",25579896,0.572590536195022
"580",26739689,0.571620435486399
"581",29779920,0.659919907238601
"582",30919566,0.66319034498935
"583",31429680,0.690450938119436
"584",32439773,0.569495173417923
"585",33029710,0.54594847898439
"586",33119644,0.658323725785395
"587",34179982,0.731317101693939
"588",34609961,0.734289130808823
"589",35239958,0.781789556107754
"590",35909909,0.768923957972066
"591",37079576,0.573915077489168
"592",38209579,0.681743041646768
"593",38339836,0.643516533942753
"594",38539649,0.597980697973141
"595",38729807,0.378586766900009
"596",39499797,0.6776641695076
"597",39849975,0.474201820328349
"598",41889912,0.63376807563837
"599",44969803,0.620044069977729
"600",45729602,0.551365671474258
"601",46069693,0.540452589774293
"602",46169874,0.654211134376703
"603",47889961,0.597740701988261
"604",48909989,0.553483240853754
"605",49829757,0.538370715116254
"606",52109908,0.610133831058793
"607",53229965,0.699974901092248
"608",53369610,0.417337027141324
"609",54049864,0.436850120359267
"610",54969865,0.690323535776517
"611",57289543,0.48320261745803
"612",59089608,0.764447877087828
"613",59359786,0.551347089675645
"614",59769826,0.679528565361075
"615",60009847,0.517306185671774
"616",63139548,0.691973862811204
"617",64069935,0.585469051091213
"618",64099775,0.500149531556643
"619",64609833,0.69074543344626
"620",64829730,0.517826532866721
"621",65389934,0.488906161681818
"622",65489581,0.680889747261865
"623",65719947,0.700004277418157
"624",66219731,0.583620792054007
"625",66239864,0.690919144213446
"626",66959841,0.596424451305843
"627",67039605,0.429508299652723
"628",67119753,0.391653080496946
"629",67559548,0.563602135964967
"630",68069545,0.350951831193835
"631",68859924,0.642166499543765
"632",71149962,0.623418964325847
"633",72999968,0.648737115546527
"634",73049516,0.562043164076146
"635",73069709,0.542835287799033
"636",73859929,0.455367438382649
"637",74489998,0.448492877912347
"638",74789979,0.59531678837609
"639",75239975,0.553030045394399
"640",75319661,0.564845553348992
"641",75719956,0.664510705125413
"642",76579556,0.61593772899971
"643",77289542,0.410806684789823
"644",78039536,0.632287426702126
"645",78669628,0.532304957674956
"646",79809829,0.713977279825587
"647",80039814,0.694289455931988
"648",80269990,0.482000823316267
"649",80569915,0.682719706082866
"650",81269578,0.627906762404896
"651",82719851,0.522572002452883
"652",83779599,0.513414555091501
"653",84509815,0.794476057399907
"654",85739994,0.772916030812329
"655",88589894,0.577870855105302
"656",88959959,0.691860133017894
"657",89289948,0.38726454313137
"658",89929931,0.605713989358751
"659",90029545,0.482958065793145
"660",90599963,0.602966486332987
"661",90959548,0.519167498220416
"662",91809811,0.373435628080985
"663",92039545,0.692671206014266
"664",92039648,0.554646159910866
"665",92299950,0.451310642606397
"666",92609582,0.500151131112136
"667",92949974,0.547463751432815
"668",93439979,0.679124403148434
"669",94049559,0.647948563284886
"670",94789789,0.440955821967432
"671",95179832,0.674678338278549
"672",95959691,0.603457490102742
"673",99519944,0.686213051814775
"674",769883,0.56670181131867
"675",2049977,0.609633406467479
"676",9969956,0.685997371637232
"677",15059832,0.545886971903937
"678",17419553,0.436621259933446
"679",19379779,0.397933659144357
"680",22939921,0.527407327536637
"681",24149601,0.581886308490542
"682",25429594,0.629841257753978
"683",26059833,0.535815023262303
"684",26289768,0.649468837535238
"685",26329982,0.55830631419924
"686",28029571,0.39954808737582
"687",29819913,0.625190309276037
"688",32679614,0.702835685395237
"689",36339672,0.553577249026365
"690",37489965,0.585454606391035
"691",39489900,0.485344159446325
"692",48739827,0.523632178217822
"693",51499926,0.527036150705649
"694",53849651,0.602199471660641
"695",54279893,0.806034906534988
"696",57669579,0.618110327961383
"697",64119580,0.552285564372234
"698",68149871,0.744819144728694
"699",68839813,0.65619646325103
"700",69919596,0.759482998287911
"701",70679598,0.597802379338677
"702",72549944,0.483476008750311
"703",74699977,0.600826954239974
"704",79139995,0.63380474353856
"705",85769568,0.582074207000878
"706",86189590,0.705855041835467
"707",89359731,0.617783302938186
"708",89399823,0.580429742408024
"709",91219977,0.624544560139261
"710",92629572,0.499037142661039
"711",94339923,0.675353648625886
"712",99569937,0.595813193106271
"713",559804,0.704620218548767
"714",5089853,0.518205138851255
"715",6799994,0.396862349754236
"716",7299831,0.557549021712439
"717",8399540,0.28796264600041
"718",9169797,0.614777720993011
"719",10749600,0.559536417880856
"720",12389800,0.6146789027275
"721",15009613,0.518118683820732
"722",15419711,0.464972447460831
"723",16209847,0.450376419145977
"724",17349753,0.39770773078389
"725",18069947,0.560389069371422
"726",19119914,0.603160330212686
"727",21859540,0.474846200319309
"728",22929627,0.643564659821473
"729",24039560,0.617797258311376
"730",27799769,0.646132206720595
"731",31039819,0.594005901353568
"732",32239659,0.721031794431576
"733",34629733,0.516666266188737
"734",34709739,0.690301363989178
"735",36269591,0.528422533641439
"736",37169928,0.667983238596135
"737",40169835,0.645461780769212
"738",40889581,0.398683347428834
"739",41469905,0.577865143800406
"740",42469797,0.365269744671132
"741",44699537,0.435552259009335
"742",44709994,0.61047705699023
"743",46159619,0.577820963798721
"744",47389671,0.683391437199171
"745",48339829,0.711084015883641
"746",50029548,0.395006805988631
"747",50389832,0.658998855047381
"748",50509899,0.648930570546076
"749",53869803,0.445745620996634
"750",56009954,0.634155997840213
"751",56779976,0.614201865945701
"752",58989946,0.548739368825961
"753",60609935,0.529186356922347
"754",62019817,0.742404052746228
"755",63579822,0.642948658134201
"756",63929565,0.8198753469736
"757",65289953,0.737771145706434
"758",65949616,0.543284789152842
"759",66699998,0.483410067202755
"760",67829997,0.682002044713715
"761",68909835,0.610792845891456
"762",70319955,0.58621583322903
"763",71269983,0.607401254847291
"764",73449706,0.490816992906831
"765",74909637,0.633826822176192
"766",75689897,0.672430205824062
"767",76429997,0.674058041359265
"768",80069965,0.623012951660427
"769",81159947,0.701906607110216
"770",81309650,0.700186872991845
"771",82309982,0.615571178709779
"772",82399950,0.512968665950986
"773",84289802,0.585693181307052
"774",87219981,0.577475317602849
"775",88639546,0.462994417068161
"776",88689910,0.535024250958334
"777",89129663,0.62449309953377
"778",90999657,0.625987280170499
"779",92159812,0.571794756676038
"780",92889644,0.524822324019629
"781",93489800,0.421831070595707
"782",93929673,0.509581546175892
"783",95409578,0.429820674759573
"784",3299585,0.546253880379375
"785",4139886,0.691611139416492
"786",5369881,0.426104748330652
"787",10679950,0.537779271752709
"788",12299631,0.649323555700495
"789",13679928,0.464926949676779
"790",14259755,0.651811529759344
"791",15499629,0.712138866196439
"792",17329814,0.605121322348148
"793",19769843,0.432466892096151
"794",19879521,0.504690564033628
"795",20959540,0.41950128502228
"796",21319608,0.500466435970338
"797",24609776,0.318279893336918
"798",24939852,0.579085280207352
"799",25759967,0.487646707972875
"800",28149981,0.758825301776033
"801",30769971,0.720412440295101
"802",32469998,0.610781124905936
"803",32699523,0.466588885058206
"804",32929755,0.705145965023128
"805",34409832,0.513920361693447
"806",36139969,0.62469125248643
"807",37889608,0.687192110400807
"808",40439944,0.608309594002868
"809",42609554,0.507037508359671
"810",42659898,0.494569690570411
"811",43209587,0.635386955228777
"812",44029996,0.521261167079283
"813",44159991,0.65352928892266
"814",47009769,0.689672197440689
"815",47519827,0.701322450750291
"816",48119832,0.517503023851965
"817",53349544,0.346262271023063
"818",55469918,0.682804305330156
"819",56209977,0.625182499264937
"820",59599598,0.519762214597852
"821",59649884,0.675199503207794
"822",63369805,0.588597058034598
"823",65519932,0.499717396421634
"824",69679884,0.539179694688798
"825",69909540,0.48038877061035
"826",70329992,0.453708616339284
"827",75469954,0.627359178073837
"828",79899874,0.437798742573265
"829",80169689,0.543514058164633
"830",80499576,0.251217672496397
"831",81429816,0.622638808142071
"832",85949697,0.569413989176101
"833",87589819,0.451708622762053
"834",87839536,0.528582176793906
"835",87969985,0.606699974665957
"836",91399816,0.611710567107251
"837",93069776,0.629495549630861
"838",93529776,0.578703526102548
"839",93899938,0.549323643766763
"840",609881,0.296067140559599
"841",3489829,0.550763104583225
"842",11769881,0.550718630919733
"843",14079512,0.578591881147777
"844",15149959,0.447469265902073
"845",17099785,0.385621056875224
"846",18229557,0.689366582964448
"847",19609746,0.527983903629755
"848",25619583,0.557888742385715
"849",26039563,0.699392308738668
"850",26159683,0.786351887318957
"851",29089643,0.607185662616335
"852",31889833,0.75122745044221
"853",39929975,0.698070299685908
"854",45089974,0.675770982061718
"855",45519981,0.530479844023722
"856",54199733,0.524078318933553
"857",54459976,0.54629800871625
"858",59499720,0.657473650339542
"859",62139531,0.646241659797195
"860",70019570,0.633754348335703
"861",78619916,0.532898840661688
"862",79999656,0.559167621304069
"863",83019932,0.275727855475145
"864",83519590,0.68263019293397
"865",84439900,0.595236590305568
"866",93349625,0.681560673723319
"867",93819972,0.518162314113435
"868",96509803,0.773781722967076
"869",97339976,0.629001721519937
"870",39856,0.683879936525173
"871",1539803,0.690821459050363
"872",1979644,0.622638962161236
"873",2589576,0.6521372339975
"874",3239931,0.574022166005782
"875",3409832,0.762922483656071
"876",3509691,0.534279849120555
"877",3979821,0.582744604123995
"878",4319967,0.425981483484388
"879",4459951,0.701677332852288
"880",5039834,0.553003268488405
"881",5059954,0.644785070093848
"882",5749887,0.684717856611909
"883",6139888,0.716395044543865
"884",6629718,0.412344687205649
"885",6739641,0.335061902171732
"886",6909998,0.5209447129361
"887",7879516,0.553295826305473
"888",7889790,0.33065482451287
"889",8279980,0.504874672815566
"890",9519528,0.485112123843684
"891",10119835,0.731971448714268
"892",11199831,0.390196718905921
"893",11609822,0.612112593456371
"894",12709994,0.523588697917227
"895",14179738,0.651852915947624
"896",14639599,0.483635450392004
"897",15109873,0.594580200401257
"898",15529995,0.545294620918346
"899",16249638,0.692193102626553
"900",16339676,0.598076829127011
"901",16779934,0.514666100951521
"902",16879828,0.57461480285881
"903",17049579,0.439897645204867
"904",17929584,0.511945351020401
"905",19109770,0.403787096602794
"906",19449799,0.306807744907707
"907",19849674,0.647154883575476
"908",21729808,0.552015137379124
"909",22499552,0.47870284231364
"910",22849582,0.705842955912226
"911",23649756,0.552359301414669
"912",24039818,0.647167460829559
"913",24589655,0.538286423675035
"914",24719817,0.554081058279714
"915",25249953,0.59981922951652
"916",25669531,0.575701015581856
"917",26019953,0.528391088940408
"918",26159689,0.70359553094305
"919",27379831,0.578617626684193
"920",27449746,0.572297550711062
"921",27969633,0.114868762915039
"922",27989838,0.482560824022502
"923",28589626,0.441077083841256
"924",28979677,0.526692695380527
"925",29329834,0.599501896561213
"926",29649742,0.573748303264965
"927",30739938,0.484156230350337
"928",30869590,0.69287614891702
"929",31009635,0.449106252324045
"930",31119827,0.500253228913153
"931",31739724,0.4531865961409
