"","cust_id","cust_profit_percent"
"140",89229558,0.636541448813035
"141",90189703,0.508647612020223
"142",90619678,0.616919042156716
"143",91669577,0.653187622190568
"144",92069832,0.66841737618391
"145",93209985,0.697700653824273
"146",94389911,0.572782244869492
"147",94909934,0.525913148388246
"148",97339814,0.681856655046558
"149",99569634,0.656270638808028
"150",99899717,0.628494714470628
"151",329968,0.634156642184329
"152",1139738,0.651592440114952
"153",1279966,0.514057071203433
"154",15769920,0.640057553278138
"155",15979711,0.52237454708651
"156",21189832,0.560782605331387
"157",22119614,0.631473375098027
"158",22869555,0.519095177632939
"159",23669979,0.567357641109407
"160",29989718,0.64986766365466
"161",30699587,0.643191469961566
"162",31379599,0.53069557840244
"163",31419913,0.575607355967688
"164",34639975,0.554649644607515
"165",35489977,0.704437654947158
"166",37089659,0.567358193036903
"167",38559992,0.634515181718507
"168",38669905,0.62959367942476
"169",41539590,0.638828023361269
"170",42799553,0.667506042205785
"171",44599687,0.586381175706942
"172",50939995,0.571533368407755
"173",51939992,0.635874416401206
"174",52189993,0.669590066196053
"175",54929978,0.61659164258012
"176",54999909,0.662109510197927
"177",57399832,0.585584687451626
"178",58899766,0.59244943651922
"179",60619555,0.663191271078154
"180",65179986,0.594733712586674
"181",72759832,0.634371418298342
"182",75809949,0.564849501197775
"183",83589994,0.609314141223814
"184",85259753,0.596431506560671
"185",86509985,0.592201851515834
"186",96279994,0.635098105619515
"187",96749681,0.612363085555719
"188",96779944,0.587160608708297
"189",550000,0.555562284220973
"190",1999671,0.614079890977644
"191",6149849,0.655468511194355
"192",9489849,0.577812772727435
"193",10209992,0.583230129701707
"194",10669538,0.670849576443754
"195",10709961,0.68404650443016
"196",13969766,0.612909726406857
"197",15669814,0.633828271901086
"198",18869934,0.620045126954198
"199",19179512,0.581391099752197
"200",19909975,0.633845407861223
"201",21549599,0.674560245465479
"202",31079522,0.637209851885206
"203",31529975,0.636010921768081
"204",33169596,0.705999781581205
"205",37549523,0.564919822345327
"206",49359922,0.658637206444498
"207",59709872,0.621447882283198
"208",61389597,0.653622552364362
"209",64299942,0.643357604561286
"210",64859710,0.521225674169906
"211",65289989,0.614722968702602
"212",67089873,0.514033760161174
"213",70459591,0.607315570344576
"214",71329542,0.74558003843017
"215",71869923,0.613342409343206
"216",73129561,0.609378805538291
"217",73139771,0.562836225120963
"218",75269948,0.678426918111753
"219",77569887,0.631323756491027
"220",80969585,0.591339918923971
"221",82919813,0.675029254660591
"222",84909677,0.603486325482885
"223",85259620,0.55012102919491
"224",87479548,0.626646421114015
"225",88279616,0.606040850747681
"226",88439730,0.587654959850319
"227",89989551,0.644498611185481
"228",93919987,0.638301545220887
"229",94309610,0.522729900264378
"230",95799566,0.663206194532281
"231",96659926,0.561148920965492
"232",96829926,0.566093422484463
"233",98489918,0.613689780111511
"234",749556,0.525067860326839
"235",1459955,0.574117486260356
"236",2169803,0.582338797214986
"237",7569890,0.603228214217003
"238",11669833,0.539738867303463
"239",13129627,0.629471206572627
"240",13929992,0.649067585588591
"241",14509826,0.676426862938863
"242",18569576,0.709340202327372
"243",18900000,0.560185167151243
"244",21889600,0.686726913895461
"245",23479859,0.71046844635115
"246",23839751,0.570258107402326
"247",26589855,0.713615167978571
"248",26659928,0.605815289140876
"249",27809913,0.6400670335221
"250",28549996,0.571168961539896
"251",29989562,0.58253636939022
"252",32689582,0.598525581082554
"253",35119545,0.607164126549552
"254",36039996,0.61863512242315
"255",36829577,0.622992497041101
"256",37259652,0.630413725451459
"257",37989556,0.66941848583105
"258",39669546,0.5288178485666
"259",42119554,0.591421189352113
"260",43519730,0.577360463713688
"261",45609976,0.59740875423737
"262",45959960,0.71017864765748
"263",48419623,0.675904832235275
"264",48549830,0.576829918350422
"265",49719951,0.590731174145367
"266",51789516,0.646655424930175
"267",54939899,0.624493784541374
"268",56679912,0.59534454084494
"269",56889552,0.639359627855889
"270",57549928,0.587502954453364
"271",59739753,0.557301133889828
"272",60879854,0.567758838013337
"273",61609986,0.659275392457467
"274",65139945,0.60898720763201
"275",66019821,0.587951004224254
"276",67459546,0.641932914548422
"277",71669903,0.657968145810952
"278",71819885,0.594579727520514
"279",74559817,0.736268926381275
"280",78339923,0.625967985595097
"281",78669648,0.671387060663374
"282",78789986,0.557072288410332
"283",81149779,0.61972340107161
"284",81239800,0.633523761035476
"285",81719591,0.64504335807005
"286",81769683,0.606687213627684
"287",82639687,0.602119919937641
"288",83579610,0.632399226491487
"289",83889926,0.535547355973041
"290",85909521,0.600310579302918
"291",86099615,0.62183057591868
"292",87609904,0.670287810727099
"293",89699524,0.543125494339762
"294",91079833,0.532386470010213
"295",92969652,0.622014343456174
"296",93979814,0.657233170435306
"297",95999982,0.682123297074382
"298",97149803,0.594089592570629
"299",97729819,0.530760674626026
"300",1179795,0.644025300547875
"301",2269534,0.658397589779915
"302",5069807,0.636274519192955
"303",7529982,0.603088459286422
"304",10229526,0.588402454008755
"305",10399953,0.556935855892765
"306",10569925,0.573331494461351
"307",11119662,0.64862217189487
"308",11319562,0.63049344989065
"309",12949792,0.669877415470698
"310",13689850,0.62484595202417
"311",15399932,0.610878663921748
"312",15659552,0.587088518379284
"313",17329573,0.649305125626927
"314",18079897,0.573114848581463
"315",18609600,0.586921953186662
"316",20429899,0.586989434390354
"317",23319645,0.712885892948037
"318",23319833,0.62804830230805
"319",23339994,0.584753221753206
"320",23929953,0.604066327869596
"321",25129731,0.6865376960615
"322",25399559,0.663700945400042
"323",25509648,0.656335617258187
"324",27009537,0.579283794606752
"325",31139798,0.591166659607957
"326",31929809,0.530039350074307
"327",32779934,0.594218406992222
"328",33269822,0.555178711087594
"329",35019716,0.640123078402759
"330",39729982,0.604645847117291
"331",39769980,0.620359698859681
"332",41029517,0.620323935702704
"333",44629969,0.712048730892705
"334",45649777,0.540850983441368
"335",45729762,0.525083215500515
"336",46109997,0.62762099095269
"337",46539981,0.650840472301794
"338",48109806,0.562352034505238
"339",49929593,0.573572066860978
"340",50199580,0.599458224140488
"341",52309908,0.608696913225494
"342",52499843,0.555641585185951
"343",52909570,0.591639019981063
"344",53249609,0.573071041174713
"345",53529975,0.628215127571611
"346",58199923,0.661153184773602
"347",61869951,0.572323926590995
"348",63019938,0.587092547657887
"349",63049872,0.615518692406457
"350",66239536,0.644239237876865
"351",68169950,0.609221740190358
"352",71509893,0.658902226090019
"353",72399600,0.644340925852742
"354",72629858,0.620237697796184
"355",73159551,0.693952861440822
"356",79439981,0.713730148336503
"357",79819893,0.611797784360791
"358",80179655,0.60700786967219
"359",82459905,0.584202771756035
"360",83149812,0.672075032192367
"361",83919699,0.624060307805029
"362",84079807,0.623233953920924
"363",84659856,0.64085048713083
"364",84789919,0.64341937023952
"365",85019945,0.666788636773169
"366",85419731,0.603176012257286
"367",87489993,0.654050566395827
"368",88019604,0.624052356140604
"369",91169716,0.566446710705802
"370",92359906,0.679262768804814
"371",94019927,0.494832493502641
"372",94499650,0.603873108419891
"373",94999586,0.611492511664135
"374",96679586,0.600496666682549
"375",99119952,0.623549280918475
"376",99229897,0.546302132378805
"377",2209804,0.567470423829809
"378",2629968,0.591433728160395
"379",2809801,0.542904878005787
"380",3189829,0.66486068358242
"381",3689897,0.637443857681044
"382",4139823,0.623403126211987
"383",4589623,0.561889146924165
"384",4899809,0.629099430599355
"385",5019544,0.666337586895591
"386",5929637,0.626188518717206
"387",6599812,0.537665545489384
"388",7119528,0.57482912113309
"389",7249820,0.70715581510436
"390",8329796,0.761103071929019
"391",9019954,0.628826029118156
"392",9939955,0.650699209677343
"393",10769796,0.714174726787934
"394",10859698,0.498454242488816
"395",11019926,0.513924633171545
"396",12919740,0.66622527672653
"397",14649887,0.593698895475416
"398",14749832,0.510422564531801
"399",15259989,0.666334571680442
"400",15759884,0.578037166690704
"401",16269610,0.629715090006763
"402",16359924,0.593512021681239
"403",16869990,0.660355356146499
"404",16909799,0.678921699834868
"405",17219697,0.648281330662582
"406",17459925,0.546443684763855
"407",17829579,0.603030019360893
"408",17849812,0.654236586705001
"409",17919811,0.638257562820658
"410",18219749,0.59778256176472
"411",19379606,0.621212471129988
"412",19789898,0.622269987709221
"413",20379814,0.716677030067608
"414",20899797,0.588724225764418
"415",21429902,0.615677251217234
"416",22029987,0.564412228489778
"417",22129546,0.635425199034507
"418",22519587,0.61349160142538
"419",24069956,0.600223295459996
"420",25069822,0.521904667301914
"421",25179810,0.618773924500044
"422",25439651,0.555814691231866
"423",25899797,0.642271234391441
"424",26949543,0.626740759554317
"425",28389996,0.66816568148608
"426",28499876,0.611010899204149
"427",28779832,0.634983341468142
"428",30039834,0.493660574485903
"429",30869611,0.572789263141558
"430",32539994,0.621718852915847
"431",32559820,0.614535097289756
"432",33249934,0.579682759421553
"433",33289930,0.597756361366455
"434",33989662,0.661528140482868
"435",34629641,0.537746174797091
"436",35199715,0.572524911737953
"437",37099551,0.61730636962635
"438",38199808,0.650778463319928
"439",38269966,0.581981642499448
"440",38369823,0.609775735299646
"441",40239915,0.55912741314128
"442",40349905,0.646842599568188
"443",40549931,0.651234900040346
"444",41739754,0.576110154184207
"445",43129969,0.62288084008892
"446",43509764,0.588499341219375
"447",44009605,0.595684080676984
"448",44379899,0.595818268231788
"449",44769894,0.542336845537988
"450",45559604,0.577669171557369
"451",46079514,0.589533726576714
"452",46249668,0.556759516854026
"453",46539873,0.583086850145201
"454",47739935,0.583864546982498
"455",48929881,0.51859574301794
"456",49709559,0.584274976978032
"457",49969707,0.569023526830686
"458",50759569,0.577564047692797
"459",52589819,0.625007154216028
"460",52829828,0.63425324474337
"461",53629714,0.69937160247745
"462",54079758,0.650842518002043
"463",54489828,0.656259230349929
"464",55259950,0.576862063961592
"465",55289819,0.675941195179846
"466",56629813,0.653178811476825
"467",56669670,0.65976631351716
"468",56679721,0.703007391595637
"469",56929728,0.700127341433518
"470",57449541,0.558981252122792
"471",57779734,0.598263499484255
"472",59389751,0.634566346290816
"473",59639676,0.518350294356435
"474",60559643,0.588463540915666
"475",60749938,0.544834238639446
"476",60769795,0.61233814746744
"477",61019724,0.60228129841765
"478",61759984,0.627814105564386
"479",62129717,0.584162946644
"480",63019856,0.599941475457134
"481",63199955,0.650409539532555
"482",63649948,0.670627031514746
"483",63809842,0.618647071603395
"484",66569958,0.624596490150199
"485",66939745,0.731868552724649
"486",67089984,0.599141593953285
"487",67509816,0.619154549580522
"488",68479723,0.63566117527441
"489",70059863,0.683965636671552
"490",70309838,0.653390769233173
"491",70339834,0.567325944563322
"492",71809833,0.658592239476468
"493",71909986,0.588099155063527
"494",72279819,0.662376493358387
"495",72369948,0.660151318110706
"496",72379577,0.608331213076111
"497",72799724,0.560580980464069
"498",72849610,0.602418237987128
"499",73119924,0.629554840231665
"500",73139910,0.623452845139944
"501",73189683,0.678318702661174
"502",73189903,0.667568853233566
"503",73249656,0.61621508679891
"504",73259941,0.620713708514242
"505",73369631,0.613971904982615
"506",73559939,0.540644077950664
"507",73569895,0.602949995247927
"508",75129816,0.620526552827418
"509",75669812,0.69160884020421
"510",75929995,0.545276352476157
"511",75979514,0.529168685087283
"512",75979969,0.599132102798894
"513",76279966,0.554880511732049
"514",76579825,0.630196087479424
"515",76959946,0.611038750577653
"516",77259975,0.599638167040019
"517",77649985,0.561061523578996
"518",77879866,0.648732314792778
"519",78839724,0.529328844882974
"520",78989819,0.605799653716522
"521",79259680,0.635342142373592
"522",79519516,0.600741760721374
"523",79799813,0.56294042555634
"524",79889606,0.54366834664717
"525",80209969,0.657436589255076
"526",80439521,0.664944237658656
"527",81749948,0.684541105018098
"528",82569822,0.657235254070937
"529",84969976,0.610828726835113
"530",85099835,0.498376495626943
"531",86219926,0.574491731927228
"532",86349736,0.583423487351926
"533",86799985,0.619736464357568
"534",87739997,0.606773008715855
"535",87959993,0.672946247211976
"536",88559800,0.639187774451765
"537",89529739,0.679072790599245
"538",91499539,0.699993041371352
"539",91859522,0.671867570473418
"540",91859585,0.692057709047551
"541",92809817,0.527005183861316
"542",92869591,0.565443149603794
"543",95389989,0.654577787995141
"544",95489949,0.590978153196479
"545",96349924,0.561833492681752
"546",96559580,0.596696864821163
"547",96779824,0.608861127011619
"548",98469905,0.620541215467642
"549",98629946,0.552019046285505
"550",98629985,0.60888818225017
"551",99699822,0.592108213149269
"552",1589813,0.595601402350896
"553",3239920,0.581223914059291
"554",4219822,0.63210485940463
"555",4759939,0.590713140947027
"556",5209899,0.608966344791979
"557",6529522,0.559261416008882
"558",7109918,0.592785811997307
"559",7319748,0.629260155436312
"560",7500000,0.601247714842346
"561",7519976,0.563763994513034
"562",7989981,0.591353673908303
"563",8489894,0.604561532655684
"564",9969898,0.657365933066187
"565",10119936,0.632868916616524
"566",12189899,0.64289769544082
"567",12559813,0.68354295489656
"568",13189706,0.652197356310672
"569",13669829,0.588495405851503
"570",13929537,0.659557890222951
"571",16129896,0.647072394613011
"572",16329840,0.629813310957995
"573",16429753,0.67760635674952
"574",17189675,0.575832423620451
"575",19339540,0.587760995590538
"576",20539890,0.728625652861029
"577",21489560,0.658751555554708
"578",21619611,0.609539604870948
"579",25579896,0.5468765956188
"580",26739689,0.715300900493178
"581",29779920,0.552312934679419
"582",30919566,0.66588190951213
"583",31429680,0.620507125748741
"584",32439773,0.667310917839774
"585",33029710,0.613718767795671
"586",33119644,0.632758915602571
"587",34179982,0.524392979730583
"588",34609961,0.527795366792561
"589",35239958,0.604375080234935
"590",35909909,0.679306405554034
"591",37079576,0.612107727754664
"592",38209579,0.576613289141648
"593",38339836,0.721730773861839
"594",38539649,0.648867158472728
"595",38729807,0.618438765177912
"596",39499797,0.601429751761989
"597",39849975,0.520011559429949
"598",41889912,0.550379417813526
"599",44969803,0.636119810751105
"600",45729602,0.666320209966962
"601",46069693,0.741414198076645
"602",46169874,0.606473451294708
"603",47889961,0.66714278407071
"604",48909989,0.585439097867415
"605",49829757,0.678926106953701
"606",52109908,0.61629065372533
"607",53229965,0.660977741283638
"608",53369610,0.592655503965626
"609",54049864,0.661259645612312
"610",54969865,0.616337875197065
"611",57289543,0.60693789837323
"612",59089608,0.648342338789824
"613",59359786,0.563058330259179
"614",59769826,0.634714414486777
"615",60009847,0.66241817581309
"616",63139548,0.636336513611012
"617",64069935,0.553565908621716
"618",64099775,0.619041840318852
"619",64609833,0.602448908642434
"620",64829730,0.665516833838165
"621",65389934,0.616497552137905
"622",65489581,0.558599432988837
"623",65719947,0.505194464184257
"624",66219731,0.548140113396425
"625",66239864,0.551962997601898
"626",66959841,0.582920000005453
"627",67039605,0.677088786924379
"628",67119753,0.662288008120852
"629",67559548,0.515522937914501
"630",68069545,0.60258718643666
"631",68859924,0.4919156383792
"632",71149962,0.559749648584921
"633",72999968,0.658313343658468
"634",73049516,0.565387271136541
"635",73069709,0.61488228272835
"636",73859929,0.573559914381193
"637",74489998,0.573399759745415
"638",74789979,0.567922866195356
"639",75239975,0.544346413587688
"640",75319661,0.656770162139996
"641",75719956,0.630745891365024
"642",76579556,0.565153575765732
"643",77289542,0.707141855032792
"644",78039536,0.628483529191706
"645",78669628,0.671725032995979
"646",79809829,0.623164495340342
"647",80039814,0.64135826474363
"648",80269990,0.586977712051183
"649",80569915,0.663946762605605
"650",81269578,0.638282652053868
"651",82719851,0.648903833475627
"652",83779599,0.643397646828588
"653",84509815,0.562555943560982
"654",85739994,0.609090505667499
"655",88589894,0.653582148606821
"656",88959959,0.657368057215163
"657",89289948,0.616138150901806
"658",89929931,0.5985135791736
"659",90029545,0.671020656879332
"660",90599963,0.636260318148598
"661",90959548,0.619444442491819
"662",91809811,0.632711664280528
"663",92039545,0.592940418854581
"664",92039648,0.659599183597646
"665",92299950,0.604494241638087
"666",92609582,0.580459422776669
"667",92949974,0.635486883424599
"668",93439979,0.663400097407525
"669",94049559,0.672993839834168
"670",94789789,0.623631710886395
"671",95179832,0.628800375391391
"672",95959691,0.679449206044376
"673",99519944,0.649312363835946
"674",769883,0.69471157758229
"675",2049977,0.526611268639217
"676",9969956,0.64983224578803
"677",15059832,0.551954124932554
"678",17419553,0.669297916649755
"679",19379779,0.554157026970229
"680",22939921,0.617131235810273
"681",24149601,0.576490314129057
"682",25429594,0.680823257270071
"683",26059833,0.594390452639349
"684",26289768,0.551487454449405
"685",26329982,0.572365216186334
"686",28029571,0.618009684608081
"687",29819913,0.580730254093665
"688",32679614,0.562418415314037
"689",36339672,0.523318998542699
"690",37489965,0.543350047556094
"691",39489900,0.689782992131485
"692",48739827,0.582214825278506
"693",51499926,0.581853887963353
"694",53849651,0.614807515197116
"695",54279893,0.689639119630927
"696",57669579,0.602998597507765
"697",64119580,0.659510902138446
"698",68149871,0.585912355871989
"699",68839813,0.660353015572717
"700",69919596,0.58833720167448
"701",70679598,0.627555738274739
"702",72549944,0.642746217482758
"703",74699977,0.65838524394528
"704",79139995,0.614300273457311
"705",85769568,0.632427138294302
"706",86189590,0.653151942943392
"707",89359731,0.651955761527257
"708",89399823,0.553578365360059
"709",91219977,0.575885234428799
"710",92629572,0.63035969202771
"711",94339923,0.628844533383042
"712",99569937,0.633868001940449
"713",559804,0.604406109524885
"714",5089853,0.530596422414318
"715",6799994,0.66530370113946
"716",7299831,0.689226337302871
"717",8399540,0.786545371358206
"718",9169797,0.643911247444372
"719",10749600,0.593119174626694
"720",12389800,0.625795677740676
"721",15009613,0.631788214639132
"722",15419711,0.525372358038813
"723",16209847,0.586129571352501
"724",17349753,0.491548154675556
"725",18069947,0.540067842630498
"726",19119914,0.595622484974383
"727",21859540,0.635594993253529
"728",22929627,0.653597586591111
"729",24039560,0.54098868515732
"730",27799769,0.682501197369703
"731",31039819,0.563674821438993
"732",32239659,0.609381917178553
"733",34629733,0.594405822518462
"734",34709739,0.577638064031285
"735",36269591,0.546394753703799
"736",37169928,0.640616164912881
"737",40169835,0.515674001760291
"738",40889581,0.640430865262735
"739",41469905,0.548969911686456
"740",42469797,0.576777542801457
"741",44699537,0.617101501115216
"742",44709994,0.597494769168984
"743",46159619,0.602687858827746
"744",47389671,0.670148350001817
"745",48339829,0.65845099074633
"746",50029548,0.623561620481811
"747",50389832,0.590034617702441
"748",50509899,0.535623773923852
"749",53869803,0.57941629248466
"750",56009954,0.620658205349577
"751",56779976,0.669550586280935
"752",58989946,0.736169179355723
"753",60609935,0.5616764523209
"754",62019817,0.640566192530085
"755",63579822,0.592588848432591
"756",63929565,0.797056577893007
"757",65289953,0.586061905744262
"758",65949616,0.67384185423105
"759",66699998,0.655780390402246
"760",67829997,0.518545719754765
"761",68909835,0.498893486494689
"762",70319955,0.635625214046686
"763",71269983,0.543665210657727
"764",73449706,0.560682517721496
"765",74909637,0.63987001789224
"766",75689897,0.57068170050973
"767",76429997,0.648884205021973
"768",80069965,0.651465013481854
"769",81159947,0.612253415541514
"770",81309650,0.617305982346796
"771",82309982,0.673826911923063
"772",82399950,0.520206373914006
"773",84289802,0.547004609947672
"774",87219981,0.547978489663366
"775",88639546,0.529586038836377
"776",88689910,0.530627900847908
"777",89129663,0.608675685065976
"778",90999657,0.654382151651806
"779",92159812,0.701367276566353
"780",92889644,0.658038693966589
"781",93489800,0.573782608647789
"782",93929673,0.614528151013182
"783",95409578,0.634474233710871
"784",3299585,0.669620478994932
"785",4139886,0.686249382811953
"786",5369881,0.692634385143968
"787",10679950,0.612047571035076
"788",12299631,0.666415760206861
"789",13679928,0.659858677185992
"790",14259755,0.606932511605544
"791",15499629,0.559971446950332
"792",17329814,0.657757866979506
"793",19769843,0.559873365099988
"794",19879521,0.661021092897618
"795",20959540,0.630683018190872
"796",21319608,0.590051687920383
"797",24609776,0.731623301065013
"798",24939852,0.594971109938493
"799",25759967,0.676735629309857
"800",28149981,0.582636030673201
"801",30769971,0.661500849761756
"802",32469998,0.672694803468874
"803",32699523,0.663050795528097
"804",32929755,0.595120169821673
"805",34409832,0.732893129090127
"806",36139969,0.633660673986204
"807",37889608,0.554256148262218
"808",40439944,0.521604810649031
"809",42609554,0.641567953333102
"810",42659898,0.584209097656967
"811",43209587,0.639961033383709
"812",44029996,0.626172128812077
"813",44159991,0.567348003871699
"814",47009769,0.490191075952319
"815",47519827,0.635659727828025
"816",48119832,0.743061464784866
"817",53349544,0.596350419079455
"818",55469918,0.618795643316897
"819",56209977,0.619911991179138
"820",59599598,0.516839731469092
"821",59649884,0.621343537310039
"822",63369805,0.570408750040581
"823",65519932,0.54878016480064
"824",69679884,0.683948016427282
"825",69909540,0.641261246619292
"826",70329992,0.615449465025233
"827",75469954,0.536307238391887
"828",79899874,0.621012083658656
"829",80169689,0.60588166236752
"830",80499576,0.58797407125114
"831",81429816,0.604492284478148
"832",85949697,0.619510801701446
"833",87589819,0.587757061566038
"834",87839536,0.595189861259336
"835",87969985,0.673436607427002
"836",91399816,0.523025964527107
"837",93069776,0.600996788512308
"838",93529776,0.678652192100606
"839",93899938,0.566634965728497
"840",609881,0.77453990634848
"841",3489829,0.593528973134848
"842",11769881,0.568324923395886
"843",14079512,0.705412000865386
"844",15149959,0.59832933069824
"845",17099785,0.554783250342437
"846",18229557,0.657566895934734
"847",19609746,0.625466352087144
"848",25619583,0.635983404834043
"849",26039563,0.533707797971852
"850",26159683,0.654958571544192
"851",29089643,0.636127475596368
"852",31889833,0.667171257636306
"853",39929975,0.613733646873848
"854",45089974,0.608711701866342
"855",45519981,0.619024055094747
"856",54199733,0.633651560044555
"857",54459976,0.580668386669986
"858",59499720,0.613601872684592
"859",62139531,0.641058214084845
"860",70019570,0.511625509708785
"861",78619916,0.690522783203808
"862",79999656,0.564386398786522
"863",83019932,0.657339538103244
"864",83519590,0.586729133986041
"865",84439900,0.610714658042885
"866",93349625,0.624289595234942
"867",93819972,0.669204386536613
"868",96509803,0.659193482887631
"869",97339976,0.555369207436066
"870",39856,0.720958305682221
"871",1539803,0.673103432578356
"872",1979644,0.675281838203133
"873",2589576,0.558359807737814
"874",3239931,0.637552662321224
"875",3409832,0.639977802122013
"876",3509691,0.606117196226698
"877",3979821,0.617976284738771
"878",4319967,0.649195666234789
"879",4459951,0.596587291588508
"880",5039834,0.509464148533536
"881",5059954,0.506131110367107
"882",5749887,0.627343983574634
"883",6139888,0.598006132013959
"884",6629718,0.702949059212308
"885",6739641,0.52936416578419
"886",6909998,0.661810514690728
"887",7879516,0.654545899339468
"888",7889790,0.689974633425289
"889",8279980,0.655426865871024
"890",9519528,0.550211887962267
"891",10119835,0.528865857050625
"892",11199831,0.57685185019026
"893",11609822,0.62678004702941
"894",12709994,0.644232585415184
"895",14179738,0.710105185956146
"896",14639599,0.681467239387071
"897",15109873,0.636357587438855
"898",15529995,0.609537769694539
"899",16249638,0.640043772568763
"900",16339676,0.651004118860447
"901",16779934,0.646465697979193
"902",16879828,0.665614252786664
"903",17049579,0.6347206171541
"904",17929584,0.652216753106779
"905",19109770,0.610549131612204
"906",19449799,0.679872195735113
"907",19849674,0.681237462019756
"908",21729808,0.689268524319424
"909",22499552,0.710062117833873
"910",22849582,0.556093265370078
"911",23649756,0.585316714608834
"912",24039818,0.681169940241162
"913",24589655,0.515220947510206
"914",24719817,0.661970094207048
"915",25249953,0.576480798083599
"916",25669531,0.638828914195712
"917",26019953,0.633312562841507
"918",26159689,0.665131912136168
"919",27379831,0.551476953612199
"920",27449746,0.692057797865235
"921",27969633,0.741381678579965
"922",27989838,0.576028411427697
"923",28589626,0.628929363015966
"924",28979677,0.65946708882302
"925",29329834,0.543013483674986
"926",29649742,0.618991894033094
"927",30739938,0.619933859476185
"928",30869590,0.663098171342371
"929",31009635,0.538431239172096
"930",31119827,0.699631359374142
"931",31739724,0.639873033927902
